date,seed,fleet,weight,policy,requests,served,expired,service_rate,mean_wait_min,p90_wait_min,mean_pickup_min,idle_share,pickup_share,passenger_share,mean_decision_ms,max_decision_ms,drain_end_min,decision_epochs,epochs_with_evaluated_alternatives,epochs_with_future_count_difference,epochs_with_higher_future_count,changed_from_same_state_baseline,evaluated_candidates,expired_no_decision_epoch_before_expiry,expired_feasible_at_least_once_but_unserved,expired_idle_but_unreachable_at_every_epoch,expired_no_idle_at_every_epoch,expired_mixed_no_idle_and_unreachable
2024-01-16,2026,12,10,lookahead,57,55,2,0.9649122807017544,7.790757575757577,9.183333333333422,7.338030303030303,0.41112847222222215,0.27291666666666664,0.3159548611111112,1.5587797130977448,3.7492079864023253,134,52,44,0,0,0,194,0,1,0,0,1
2024-01-16,2027,12,0,baseline,57,55,2,0.9649122807017544,7.700454545454546,9.174999999999898,7.247727272727272,0.41457754629629623,0.2694675925925926,0.3159548611111112,0.011540922479560742,0.044375003199093044,134,52,0,0,0,0,0,0,1,0,0,1
2024-01-16,2027,12,3,lookahead,57,55,2,0.9649122807017544,7.700454545454546,9.174999999999898,7.247727272727272,0.41457754629629623,0.2694675925925926,0.3159548611111112,1.5708805764846216,3.6430829932214692,134,52,44,0,0,0,201,0,1,0,0,1
2024-01-16,2027,12,10,lookahead,57,55,2,0.9649122807017544,7.700454545454546,9.174999999999898,7.247727272727272,0.41457754629629623,0.2694675925925926,0.3159548611111112,1.5672315387816456,3.685874995426275,134,52,44,0,0,0,201,0,1,0,0,1
2024-01-17,2026,12,0,baseline,103,79,24,0.7669902912621359,8.726898734177233,11.256666666666712,7.511919831223628,0.1706076388888887,0.3939236111111112,0.4354687500000001,0.010791662725160358,0.05570899520535022,141,77,0,0,0,0,0,0,14,0,0,10
2024-01-17,2026,12,3,lookahead,103,79,24,0.7669902912621359,8.726898734177233,11.256666666666712,7.511919831223628,0.1706076388888887,0.3939236111111112,0.4354687500000001,0.9502608441693297,4.539000001386739,141,77,38,0,0,0,104,0,14,0,0,10
2024-01-17,2026,12,10,lookahead,103,79,24,0.7669902912621359,8.726898734177233,11.256666666666712,7.511919831223628,0.1706076388888887,0.3939236111111112,0.4354687500000001,0.9286997408164641,5.021999997552484,141,77,38,0,0,0,104,0,14,0,0,10
2024-01-17,2027,12,0,baseline,103,79,24,0.7669902912621359,8.883333333333347,11.11999999999999,7.75548523206751,0.15210069444444418,0.4046122685185186,0.4432870370370372,0.0092186492583533,0.041624996811151505,144,77,0,0,0,0,0,0,14,0,0,10
2024-01-17,2027,12,3,lookahead,103,80,23,0.7766990291262136,8.796250000000013,10.940833333333407,7.6189583333333335,0.14895254629629615,0.40241319444444457,0.4486342592592593,0.9295461782691234,4.798665991984308,144,73,32,1,1,1,97,0,14,0,0,9
2024-01-17,2027,12,10,lookahead,103,80,23,0.7766990291262136,8.796250000000013,10.940833333333407,7.6189583333333335,0.14895254629629615,0.40241319444444457,0.4486342592592593,0.9109612200680278,4.6654580073663965,144,73,32,1,1,1,97,0,14,0,0,9
