time,idle_drivers,pending_requests,feasible_pairs,baseline_matches,evaluated_candidates,candidates_with_different_future_count,candidates_with_higher_future_count,baseline_future_count,selected_future_count,accepted_improvements,changed_from_same_state_baseline,score_gain
72,3,7,0,0,0,0,0,,,0,False,0.0
73,5,9,4,2,1,0,0,6.5,6.5,0,False,0.0
74,4,7,1,1,0,0,0,5,5,0,False,0.0
75,3,5,0,0,0,0,0,,,0,False,0.0
76,3,4,1,1,0,0,0,4.5,4.5,0,False,0.0
77,2,4,2,1,1,0,0,5,5,0,False,0.0
78,1,5,0,0,0,0,0,,,0,False,0.0
79,1,7,0,0,0,0,0,,,0,False,0.0
80,2,6,0,0,0,0,0,,,0,False,0.0
81,2,8,1,1,0,0,0,5.5,5.5,0,False,0.0
82,1,7,0,0,0,0,0,,,0,False,0.0
83,1,8,0,0,0,0,0,,,0,False,0.0
84,1,9,0,0,0,0,0,,,0,False,0.0
85,1,11,0,0,0,0,0,,,0,False,0.0
86,2,9,0,0,0,0,0,,,0,False,0.0
87,4,8,2,1,0,0,0,4,4,0,False,0.0
88,4,8,0,0,0,0,0,,,0,False,0.0
89,4,8,0,0,0,0,0,,,0,False,0.0
90,4,7,0,0,0,0,0,,,0,False,0.0
91,5,6,0,0,0,0,0,,,0,False,0.0
92,5,6,2,1,1,0,0,4,4,0,False,0.0
93,4,4,1,1,0,0,0,3.5,3.5,0,False,0.0
94,4,3,0,0,0,0,0,,,0,False,0.0
95,4,3,1,1,0,0,0,3,3,0,False,0.0
96,3,1,0,0,0,0,0,,,0,False,0.0
97,3,1,0,0,0,0,0,,,0,False,0.0
98,4,2,4,1,3,0,0,2.5,2.5,0,False,0.0
99,3,1,0,0,0,0,0,,,0,False,0.0
100,3,1,0,0,0,0,0,,,0,False,0.0
101,3,2,0,0,0,0,0,,,0,False,0.0
102,3,3,0,0,0,0,0,,,0,False,0.0
103,3,4,3,1,2,0,0,1.5,1.5,0,False,0.0
104,2,3,0,0,0,0,0,,,0,False,0.0
105,2,2,0,0,0,0,0,,,0,False,0.0
106,4,2,0,0,0,0,0,,,0,False,0.0
107,4,3,2,1,1,0,0,2,2,0,False,0.0
108,3,3,3,1,2,0,0,2,2,0,False,0.0
109,3,2,0,0,0,0,0,,,0,False,0.0
110,4,1,0,0,0,0,0,,,0,False,0.0
111,4,1,0,0,0,0,0,,,0,False,0.0
112,5,2,0,0,0,0,0,,,0,False,0.0
113,5,4,2,1,1,1,0,0.5,0.5,0,False,0.0
114,4,4,1,1,0,0,0,1.5,1.5,0,False,0.0
115,3,3,0,0,0,0,0,,,0,False,0.0
116,3,5,2,1,1,0,0,0.5,0.5,0,False,0.0
117,2,3,0,0,0,0,0,,,0,False,0.0
118,2,3,0,0,0,0,0,,,0,False,0.0
119,3,4,0,0,0,0,0,,,0,False,0.0
120,3,4,1,1,0,0,0,0,0,0,False,0.0
121,2,2,0,0,0,0,0,,,0,False,0.0
122,3,2,0,0,0,0,0,,,0,False,0.0
123,3,2,0,0,0,0,0,,,0,False,0.0
124,3,1,0,0,0,0,0,,,0,False,0.0
125,4,1,0,0,0,0,0,,,0,False,0.0
126,4,1,0,0,0,0,0,,,0,False,0.0
